	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
10690	0.559736524	1.786178129	0.502941568	0	6.490071069	1.085084679	4.484434633	3.830214753
80199	6.99686098	5.936230394	5.723110721	4.802994492	5.684240871	4.511790598	5.79427029	7.351926858
26515	9.719929174	9.526958285	8.86940106	9.406841905	10.22441235	10.29499642	9.417548969	9.712015862
2395	7.592263419	8.925720878	7.941416232	7.474251882	8.844804294	7.604700734	8.404305394	8.059090784
8087	11.29397915	10.18419226	10.81292783	10.72665814	10.55446165	10.18440032	10.30683183	10.58368051
9513	8.187689075	9.184419905	9.685515692	9.076722888	9.430220238	9.397184739	9.108326334	8.908195044
5348	5.769853708	8.235574857	4.210731729	1.855790416	5.594303701	4.949838381	6.749001874	6.835037272
486	2.260658014	1.94751655	2.682955269	12.380738	2.079224489	2.803495708	3.524953799	4.086732823
5349	12.32774652	10.1972919	12.06550614	10.78511624	12.31077462	11.57263382	13.64738797	12.17906088
53828	0.961993677	2.224503394	2.11653111	1.207767938	1.283151339	2.803495708	0	1.913684096
53827	10.91100295	10.20379738	11.23152319	11.94999745	11.29324298	12.00524084	12.44797285	11.52342626
53826	8.021310374	9.172223467	8.613910988	7.788159088	8.454590477	7.906160046	10.18724665	9.142117271
53822	2.110396654	2.092647217	1.415866811	1.207767938	2.589260133	1.520648536	0.786512725	2.321293169
2533	8.595608833	9.801592939	9.749824018	9.935738182	8.812965036	8.031001979	11.49563176	8.974080695
79443	9.638187539	10.52518124	10.26158558	9.325241359	9.972382774	9.926794699	10.55917889	9.921865775
2534	8.434958842	9.401967876	9.675985252	8.315675812	9.295995249	8.596816652	10.06565551	9.988454916
84248	10.66786942	10.29941834	10.36009493	10.44222591	10.13526795	10.33854899	10.76850302	10.9073277
11211	4.015096091	4.551454494	4.477023175	1.567837462	5.146027898	3.777188234	2.840302086	5.255904782
8321	9.540557586	10.28344273	10.43067176	9.960604088	9.41742154	9.095840577	9.082516589	10.57846733
2535	8.85092972	7.50309586	8.538244427	8.527640815	6.401092837	7.604700734	8.09954454	9.319938284
7976	7.231827897	7.636328801	7.020933283	7.212838749	4.819673292	6.264684671	8.751095114	7.233217008
8322	8.61933047	10.81007319	9.08342215	8.259932943	9.855376509	8.65649494	9.400751808	9.575223256
7855	11.47856356	10.61577978	11.36662706	11.95405131	11.72381536	11.5208986	10.80110594	10.52767805
8323	10.33296891	10.25770051	9.485166966	5.131494827	9.16610457	9.752685378	10.77448589	9.915907456
8324	9.487243543	8.703621234	9.935779869	7.766627625	9.842671378	8.329786025	8.996063572	9.055549797
8325	7.953958944	9.622686795	8.521968231	7.193605193	8.573375663	7.680268792	8.150120953	9.545079921
8326	4.598514089	2.224503394	3.460663941	0.726744042	1.65558081	1.085084679	2.513970722	3.013122762
51343	9.905348342	9.957190865	10.06833801	11.05974686	9.323696341	9.601215327	10.21918208	9.854931325
50486	8.44480536	4.804198152	10.73634417	8.049392259	6.246225649	5.786742715	7.077954342	7.097261036
55632	10.37785916	9.175282319	7.936512507	7.968717474	8.141402135	8.831558704	9.134613448	8.554109536
10146	10.97864805	11.5222913	11.32689233	10.91458926	11.0225145	10.63935762	11.319622	10.8838053
9908	10.7227202	11.597378	11.714417	10.87489131	11.56784535	11.27757527	11.76538826	11.15389582
57818	0	0	0	1.207767938	1.283151339	1.085084679	0	0.943058639
92579	11.1859974	10.40568418	10.54180327	11.18474179	10.77499661	10.22552282	10.7896308	10.78693805
2538	0	0	0	0.726744042	0	0.45817199	0	0
2539	9.93708643	10.11366248	10.49504093	11.90315753	10.37530024	10.49098201	9.930188092	11.8140217
2548	9.494845986	10.10887111	11.64509619	12.51754032	10.82031341	9.654385057	10.85799646	11.17246839
2549	8.676389424	9.923630702	8.57341808	9.287942038	8.984066073	9.487107449	9.277118359	8.976725066
9846	8.190033043	10.25336509	9.958937624	10.72944324	9.665533297	10.3783962	8.037211979	10.14554793
139716	5.095110038	7.071134099	6.090563423	6.151209393	6.125510594	4.550278892	7.967893117	5.356795271
128954	0	0	0	0	0	0	0	0
23710	8.306930691	9.814729532	9.341386501	8.063587608	9.553701475	7.693356621	10.14769045	9.958891818
11345	9.492949128	10.16534281	9.708710594	9.405449333	9.572839469	10.19686065	10.02457788	9.911768118
23766	0.559736524	0	0	1.567837462	0.441908364	0	1.292663973	1.157108404
11337	12.26341123	12.70390798	12.40746931	12.36703188	12.18059874	12.01569837	12.28097829	12.22778788
2550	7.157134684	8.362659681	5.742795811	5.589502844	6.584693473	7.860478053	7.585046655	9.047187727
9568	2.396734918	0.493852248	0.502941568	0	1.481350613	1.520648536	3.106264556	0.386810946
2551	10.24356984	10.15035353	9.030384638	7.411317768	9.715679085	8.942432398	9.959999325	9.411869181
2553	8.561098883	8.844670618	8.523146337	9.007037362	8.396052427	8.571167864	9.183779768	8.661233689
126626	8.930170495	7.301356263	6.712147276	6.760222277	6.653082953	7.324201253	6.843096957	7.373598624
2554	0	0	0	0	0	0	0	0
2555	0	4.420091594	0	0	3.681224354	0	1.292663973	0
2556	0.559736524	0	0.502941568	0	0	2.878744957	0.44625623	4.974763318
2557	0.961993677	2.092647217	0	0	2.406291756	4.029196659	1.491750501	0.386810946
2558	0	0	0.502941568	0.726744042	0.779721981	0	4.051841902	0.386810946
2559	0	0	0	0	0	0	0	0
2560	0.559736524	0	0	0	5.528611949	0.45817199	1.666620268	0.386810946
2561	8.821000618	4.886130642	3.664209749	0.726744042	1.053319904	2.125816387	2.911519023	0.386810946
2562	2.932835996	5.055061133	8.687266843	1.207767938	2.751635103	7.156661556	4.143450564	8.704192775
2563	5.652400447	5.73457144	4.916189988	5.332446578	7.107662764	5.160533009	5.620759406	6.892180921
2564	5.317188278	4.905909229	4.955508101	3.14706243	4.623861011	3.777188234	2.686343643	8.908195044
2565	0	0.493852248	0	0	0	0.45817199	0	0
2566	1.752791401	0.493852248	0	0	1.65558081	0	3.106264556	0
2567	0	0	0	0	0	0	0	0
2568	11.61715355	7.946697529	7.914236818	9.032302826	13.25533268	4.822204973	13.84397166	14.0623916
55879	0.559736524	0	0	0	0	0	1.822607794	0
2569	7.227270329	2.224503394	0	0.726744042	0.441908364	0	0	6.344553351
2570	1.752791401	0	1.415866811	1.567837462	2.751635103	0.805457561	0	0.691623493
200959	0	0	0.502941568	0	0	0	0	0
2571	3.57315636	4.717325473	5.444266189	7.61584221	1.283151339	5.409231382	7.946854822	2.026906266
2572	0	0	0	0	0	0	0	0.386810946
1647	8.56704341	9.738195643	9.586470343	9.610315452	10.37413192	8.640717802	9.430489769	8.446308758
4616	8.974347473	9.776298791	11.15627614	8.971492685	9.147077189	8.538542431	10.034085	9.732500369
90480	10.02766014	9.77293738	10.12061736	10.9838704	9.456954164	9.645658432	10.40149469	9.898348648
10912	6.560409266	8.451127021	5.829994126	6.632730618	5.993764924	6.728555917	6.595247037	4.960585845
339896	0	0	0	0	0	0	1.666620268	0
643832	0	0	0	0	0	0	0	0
100132399	0	0	0	0	0	0	0	0
100008586	0	0	0	0	0	0	0	0
729396	0	0	0	0	0	0	0	0
645051	0	0	0	0	0	0	0	0
2543	0	0	0	0	0	0	0	0.691623493
729447	0	0	0	0	0	0	0	0
645037	0	0	0	0	0	0	0	0
2574	0	0	0	0	0	0	0	0
729408	0	0	0	0	0	0	0	0.691623493
26749	0	0	0	0	0	0	0	0
2576	0	0	0	0	0	0	0	0.386810946
100101629	0	0	0	0	0	0	0	0.386810946
2580	10.18220885	11.53564237	11.50885829	11.48090953	11.8535597	11.67399011	10.64135681	11.0322761
9514	5.172995474	6.194656404	7.025559295	10.64699829	9.250875617	8.203748329	8.07454611	8.906346777
64090	4.570007463	7.991348372	0.502941568	1.855790416	1.811059948	8.020655539	2.20929739	6.39287035
89792	0	0	0	1.207767938	0	0	0	0
79690	6.895163241	7.680054248	9.266184511	8.682833807	7.7742672	7.129956804	7.630615878	8.096853225
2581	10.73521075	10.25962323	10.77222268	9.258935317	9.69140592	10.73549273	10.1791511	10.39162393
2582	11.2066884	9.750553247	9.732246131	10.99270698	10.70856783	10.62200907	8.177470866	10.38732409
2584	8.487348067	8.123910322	8.280185223	9.27121999	8.429313	8.075666327	7.262954567	8.174151711
2585	8.321283697	9.110709582	8.981811278	7.704934196	8.647316668	8.884977897	8.053049412	8.794890188
130589	11.79491585	9.869263319	8.965209978	9.820303278	9.676317309	10.33604768	9.842918195	9.3950058
2588	7.470306647	8.912339391	9.985295487	9.28945272	9.849973935	9.919573381	8.422708157	9.577379353
55568	8.932971488	10.72627028	11.56732744	10.82316022	10.85227224	9.863361313	10.20019474	10.43296984
63917	8.579610481	8.796602621	8.918722538	6.554478343	9.695153457	9.381098178	8.808203222	8.970547406
79695	10.85745792	8.034658675	9.423415976	10.12614742	11.17923802	9.913993832	8.596224798	8.681679763
114805	3.453412221	4.213425053	5.511758978	2.301382787	2.897550233	0	2.840302086	3.478764767
79623	2.741596419	1.60445093	4.335190239	3.520811944	8.202360906	2.125816387	1.292663973	1.913684096
2589	11.09888507	10.68858935	11.21643049	8.359483395	10.34461016	11.12800032	10.88202442	10.73945863
2590	10.2921013	10.92622037	13.1620517	13.03872757	11.46184432	11.465142	11.599883	10.85127306
2591	11.81403452	9.63162253	11.27125851	9.714073414	11.41564904	11.2512667	10.12305027	11.31354546
8693	11.54994866	10.78440779	10.79277305	11.7157988	11.55637902	11.41530641	10.10124653	12.58230843
11227	6.553145435	5.570784708	7.845268612	3.520811944	5.977444794	10.17975797	9.76031394	7.770970402
11226	10.53544783	7.691494384	8.897430432	9.363036125	8.938420185	10.27249904	7.783209767	10.44415912
51809	10.34195396	11.46428527	10.84337535	10.96461559	10.42089973	10.80828006	10.28855259	10.83387718
26290	0.559736524	5.949915399	0	0	0.779721981	4.763847079	0.44625623	0.943058639
50614	1.534061602	2.224503394	1.170694234	0	2.079224489	3.519453841	1.963326148	0.691623493
57452	1.276198865	6.111934801	5.031059893	1.855790416	4.241924059	3.262748844	4.680695674	2.898808141
117248	5.012778716	9.239038287	8.314609979	4.540145091	6.407199771	4.703028696	3.277806259	8.080555874
374378	6.665195194	7.680054248	7.243724293	7.231820219	7.635533124	6.14784598	7.986569077	7.49907332
168391	0	0	0	0	0	0	0	0
442117	0.559736524	6.904189026	0	0	0	0.45817199	0	0
85569	0	0	0	0	0	0	0	0
2587	0.559736524	1.153481099	0	0	0	0	1.666620268	0
8811	0.559736524	1.396543134	2.482228746	2.301382787	1.481350613	1.697329024	2.602718163	1.508530069
8484	0.961993677	0	0.875072301	1.207767938	0	0.45817199	0	2.229680203
2592	9.961297892	9.106442809	7.99428611	7.953552189	8.168613958	8.101423692	8.385664852	7.77502683
51083	0.559736524	2.988920951	5.387903588	0	4.581297009	1.520648536	5.993309793	5.451085798
2593	4.707221069	6.698456037	5.776114519	4.657096892	5.848768141	4.682174366	6.033777575	6.145852687
23193	12.85678244	12.06249362	13.61043557	13.602748	13.47242108	12.96886022	12.50080534	13.05899689
2595	8.311242886	8.724235519	8.258736556	7.934368474	7.280587986	8.726628937	8.68254907	8.57160211
8139	5.731756186	6.015102783	6.629480483	4.694066707	6.009904738	6.923313222	6.511754235	6.543155585
2596	2.741596419	4.76141294	2.24899016	1.207767938	4.157520756	3.961567768	5.487245151	2.321293169
26330	0	0.870739525	0.502941568	1.855790416	1.053319904	2.244369544	0	0
2597	14.67806248	15.00725705	16.47775261	17.24324009	15.43757066	14.95915687	15.7989381	15.30616414
202309	4.136716384	6.82330227	5.120256543	4.730112773	5.189188052	3.610581958	5.599347552	4.82628916
26130	10.1097907	10.23979338	10.01118042	9.187815492	10.31974087	9.760168042	10.44678163	10.04624316
54433	8.666325565	9.044226888	8.503849584	9.313410259	8.457535196	8.453405224	8.802359001	8.171076694
84253	6.000975743	6.162133484	3.514299035	3.346006595	5.707483378	5.806151316	3.33074482	6.195127082
2617	11.20408195	11.11327706	11.63093703	12.12242693	11.14653673	11.13856485	11.91912127	10.87556361
2618	10.09548551	10.08575699	10.90146451	9.230906682	10.75389071	10.33646483	10.76399949	9.737186659
2619	6.806302144	8.760397613	11.7171003	7.238092281	8.70682717	6.264684671	9.277118359	9.438496007
10634	8.031800434	9.970751579	10.01409274	9.833825248	9.770501033	8.444143998	9.255892747	9.654823781
246176	2.110396654	0.493852248	0.875072301	0	1.283151339	1.319213275	0	3.438412628
283431	5.935443246	6.226462289	6.586300881	6.492870639	6.86309845	6.509276209	6.073143276	5.701809628
2620	5.033806201	4.148503021	0.875072301	2.641314809	4.725086725	5.757132618	2.765365008	2.957097397
60674	11.64816606	10.761636	8.559132318	9.965337268	9.961013926	10.54215501	9.663048713	9.929165333
2621	11.17272802	11.76646973	10.59606571	8.333358879	10.78000467	12.24897774	10.41381312	9.782222449
8522	7.928921593	10.90057416	9.869788451	8.787032437	9.700135194	8.6339459	9.684177916	9.473866446
2622	7.204871389	7.869911494	8.255432279	7.7754944	7.843082506	8.793377012	7.780477433	7.79312271
2520	0.559736524	0.493852248	0	0	0.441908364	0	3.277806259	0
2623	0.559736524	0.493852248	2.370331702	1.207767938	1.053319904	0.805457561	0	0.943058639
2624	4.015096091	7.895683727	8.18828816	4.657096892	6.82255681	7.034452344	6.192344109	6.371595452
2625	5.494508416	6.923722055	5.999452123	6.216190981	5.784553712	5.576794205	8.237609605	4.887525271
2626	10.18866883	10.20679009	10.80857313	11.33493654	10.38538692	10.86692505	9.804840414	10.53606884
140628	0	3.061240487	2.11653111	4.580193734	0.779721981	2.244369544	5.340102898	7.867218188
2627	11.52501778	10.13842848	11.06035893	11.4464547	11.29838493	10.6047957	9.828037603	11.38777917
57798	10.01581909	9.227296566	9.144946498	9.876664738	10.27995166	9.975285537	9.563594031	12.31526569
54815	10.69245946	10.79284006	11.56732744	11.41323685	10.4374016	10.96650545	11.14451575	11.05017115
57459	10.30080177	9.816036764	9.613605686	9.738610962	9.629428389	10.3608676	9.607825739	10.46722129
283459	4.511246634	5.037237242	6.399367656	6.651648743	6.673489997	5.576794205	5.246784294	6.277505009
2628	10.5646392	7.538367439	11.58623693	11.90439039	12.22739489	11.33465441	9.714369344	10.89898736
389523	1.276198865	5.871621906	5.32924561	5.131494827	5.812423778	5.917415046	1.666620268	3.593473293
729438	0	0	2.773743199	3.346006595	1.65558081	3.519453841	3.524953799	3.798683046
652968	5.26479162	7.691950052	6.265465027	5.260330578	6.921978953	7.074456198	5.390836183	6.789842691
352954	6.130780581	6.831184348	6.240615813	6.946243096	6.903871003	6.873633588	6.190411399	6.692653159
57704	11.32852981	10.82280494	9.464739322	10.19421094	10.58327489	10.05452441	9.155174942	9.130353563
57733	5.935443246	6.610798966	0.875072301	0	2.305299344	3.422179168	0	1.157108404
2630	7.567241204	6.622798605	4.791381719	3.036274735	6.808785315	7.233933105	7.633251734	8.339418466
2631	11.1644095	10.96768213	9.976363779	10.93065168	10.02246228	10.65047297	10.4134297	10.29711024
2629	9.155541806	9.014931285	9.862697172	8.587811263	10.23131156	9.82997463	10.08263274	10.79894131
2632	8.770218546	8.941376908	8.870687132	5.720699828	8.34912462	7.948258003	8.694160058	8.676267408
8729	10.83217371	11.1767202	11.61068539	10.73610558	11.8992202	11.16745917	10.92272985	11.11701667
26301	7.176173149	6.567063191	7.451594406	6.670320584	5.784553712	5.001261806	6.500247554	6.666205536
2633	10.30513241	9.716662068	11.90360228	10.61301626	8.96038602	8.140172805	13.79183314	10.01913561
2634	10.08286063	10.25721469	11.78140717	11.06195821	10.68520406	10.18856573	13.43967799	10.11855635
2635	10.90316823	10.69144091	10.58239587	9.971937798	10.58002212	10.51033901	12.20593082	10.32262527
115361	9.216587274	10.24028022	12.50416402	10.79737855	9.576230365	8.558706928	14.21582276	9.685859576
115362	6.516265768	7.460267484	10.36283904	10.49620766	8.198845257	6.299336252	13.71080982	6.854338571
163351	1.752791401	1.396543134	2.24899016	5.158199667	1.65558081	1.085084679	8.053049412	0.386810946
388646	1.306962124	0.497944422	0.519743173	0.726744042	0.441908364	0	1.822607794	1.550014095
2636	0	0	0	0	0	0	0	0
2637	0	1.153481099	3.615957677	0	1.811059948	0	0.44625623	0.386810946
23464	5.731756186	6.737609704	8.390083811	9.622352777	5.68755345	7.364032196	6.001493768	7.151319004
25801	10.62520966	8.728822877	8.795495209	8.965835355	9.060628118	9.286676499	9.548310807	9.165484392
79571	8.77647021	8.895126879	9.275923345	9.814019537	9.597078026	8.897506368	8.989905917	9.18085474
9648	9.18403799	11.04496555	9.929623401	9.460128002	11.14949901	11.59860476	10.4935947	10.51802834
2639	7.724244388	8.205967682	8.748703742	8.784891956	7.764788675	8.283802345	7.715163741	8.262043622
257144	3.019737492	5.788834461	3.016139703	2.481350613	4.186207362	5.083094203	5.218974857	4.163015606
94104	10.13616036	9.664646741	7.566130929	6.777549907	9.047006637	9.16229716	8.499847481	8.499990946
2642	1.276198865	3.771156654	0	0.726744042	0	0	0	2.229680203
2641	0	4.009167989	5.819379513	0	0	0	0	0
2643	9.89891604	8.502365214	9.354314186	9.060888818	7.342432963	8.605150568	9.051316901	7.865316948
2644	7.574434586	8.241424072	8.498868748	9.800309762	9.789907556	8.304420688	7.435993555	7.402731555
2646	4.783697607	0.861002514	3.615957677	5.104286332	6.611381922	3.471642703	3.33074482	5.510689806
2645	1.942645867	2.560225822	0.875072301	1.567837462	1.481350613	1.520648536	2.513970722	3.169235549
2729	10.28225017	9.958966905	8.86940106	10.07801094	9.906023065	10.26681933	9.558748631	9.908540336
2730	8.673042599	8.628241015	8.948256835	8.956356699	8.550112245	8.196412295	8.5551102	7.912115701
8521	3.252809222	0.861002514	0.875072301	2.095721922	0	0	4.051841902	2.407461527
9247	0.961993677	0	0	0	0	0.45817199	0	0
10985	10.96126026	10.9840551	11.925423	11.48421126	12.45653751	11.54474333	11.4680248	11.32483186
2650	10.90388222	11.67091812	8.280185223	8.532752149	8.757888657	10.06360931	9.100726983	7.024155647
2651	8.68969997	6.999310046	9.8313386	7.796682755	9.173287619	7.026200287	6.77310755	8.827483711
9245	9.13986825	13.08052185	11.756762	7.591556006	8.695646247	10.59017598	10.74949312	10.55063637
51301	4.136716384	4.526118904	3.924099886	7.015206509	6.867533274	2.803495708	4.906698223	4.778592333
140687	2.690618232	0.493852248	0.502941568	1.567837462	1.053319904	1.085084679	0.786512725	1.508530069
145781	6.497920478	6.928370323	6.528815081	2.301382787	9.363820687	8.556029676	6.588852528	8.546013144
